Disposition,Orbital Period,Transit Duration,Transit Depth,Planet Radius,Star Eff. Temp,Stellar log,Star Radius
Planet Candidate,291.306507000,2.91000,"1,132.00",2.49,5031.00,4.548,0.7480
Planet Candidate,93.006000000,2.46100,125.40,1.97,5518.00,3.973,1.7420
Planet Candidate,26.462880740,1.40000,,,,,
False Positive,436.428520000,13.80000,163.90,1.26,5997.00,4.466,0.9710
Planet Candidate,20.699207370,2.17000,,,,,
Planet Candidate,466.002988000,10.27800,"2,363.60",4.92,5830.00,4.540,0.8760
Planet Candidate,302.775710000,3.18300,"1,106.00",1.00,3358.00,4.944,0.3030
Planet Candidate,115.199529220,2.67000,,,,,
Planet Candidate,355.861340000,23.39000,"1,220.70",2.79,5736.00,4.576,0.8010
Planet Candidate,236.506437000,5.00400,744.40,10.37,5066.00,3.414,3.9000
Planet Candidate,19.385489400,1.03100,"4,560.00",6.13,5432.00,4.420,0.9130
Planet Candidate,416.878931210,4.45000,,,,,
Planet Candidate,48.387984130,1.23000,,,,,
Planet Candidate,357.588538000,3.36700,344.80,3.53,7435.00,4.082,1.8760
Planet Candidate,545.205601000,3.29600,199.70,1.66,6273.00,4.345,1.1550
Planet Candidate,105.053389000,1.98800,176.70,1.52,6471.00,4.392,1.1300
Planet Candidate,24.796729400,4.27800,970.50,3.14,5496.00,4.592,0.7760
Planet Candidate,44.706019100,0.25000,292.00,60.47,5509.00,4.482,0.8110
Planet Candidate,125.277815000,4.44200,432.30,15.75,5119.00,2.961,7.7380
Planet Candidate,27.202067200,1.81100,180.30,1.87,5869.00,4.175,1.3960
False Positive,64.713168094,5.69869,"312,970.00",62.03,6175.00,4.440,0.9740
Planet Candidate,40.728231400,13.67700,221.80,4.58,6531.00,3.936,2.2310
Planet Candidate,183.380484520,3.25000,,,,,
False Positive,1.036592136,2.29600,"2,118.20",293.01,4884.00,2.737,8.7470
Planet Candidate,398.513120000,5.41000,249.20,1.23,5776.00,4.596,0.7590
Planet Candidate,559.785594000,3.49600,274.80,1.88,6201.00,4.352,1.1110
Planet Candidate,109.439460000,3.80100,187.10,1.00,5359.00,4.611,0.7410
Planet Candidate,194.258353420,3.15000,,,,,
Planet Candidate,164.507439000,11.42800,433.80,2.15,5866.00,4.382,1.0200
Planet Candidate,370.847860000,13.96600,"1,440.00",4.03,5291.00,4.539,0.8860
Planet Candidate,73.908995000,3.91600,100.50,0.94,5865.00,4.518,0.9180
Planet Candidate,96.325614560,2.28000,,,,,
Planet Candidate,212.646179000,2.53900,953.00,3.19,6108.00,4.466,1.0300
False Positive,371.548790000,9.84100,125.60,1.13,5225.00,4.410,0.9540
False Positive,226.499243000,1.32800,127.40,0.89,5093.00,4.525,0.7980
Planet Candidate,251.488080000,6.80000,305.00,1.74,5979.00,4.520,0.9020
Planet Candidate,32.418526500,5.15400,110.70,1.62,5622.00,4.044,1.4410
Planet Candidate,19.159760875,3.10166,"32,491.00",25.24,4492.00,4.727,0.5160
False Positive,2.615942880,6.45000,72.10,0.92,6063.00,4.476,1.0120
False Positive,1.686009643,1.18180,390.40,1.81,5783.00,4.539,0.8800
Planet Candidate,32.033211000,5.28900,71.30,0.85,6039.00,4.478,1.0050
Planet Candidate,43.397562200,3.90800,585.30,1.69,4871.00,4.608,0.7250
Planet Candidate,478.791850210,4.06000,,,,,
False Positive,344.961485000,3.02300,427.90,1.61,5481.00,4.510,0.7750
Planet Candidate,22.265959900,4.81600,61.30,1.18,6888.00,4.223,1.4920
Planet Candidate,199.064336000,13.62300,265.00,6.12,5157.00,3.541,3.4360
Planet Candidate,277.114286000,3.92600,567.10,17.56,5117.00,2.986,7.5490
Planet Candidate,323.159363000,2.42700,368.60,3.41,5251.00,3.872,1.8110
Planet Candidate,21.512259000,4.33700,131.30,1.13,5611.00,4.424,0.9970
Planet Candidate,303.226376000,1.80200,"1,464.00",3.66,5952.00,4.469,0.9550
Planet Candidate,22.863151700,1.65900,103.30,4.84,5043.00,3.339,4.8740
Planet Candidate,97.942437000,2.57500,100.20,2.29,5997.00,3.806,2.2840
False Positive,163.820347000,1.33100,"1,196.00",2.59,4822.00,4.594,0.7710
False Positive,151.577009000,2.59000,467.90,3.67,6854.00,4.106,1.6740
Planet Candidate,493.305720000,5.42500,404.50,1.08,4558.00,4.697,0.5480
Planet Candidate,449.872030000,6.53900,"1,130.00",2.59,5310.00,4.578,0.7860
Planet Candidate,419.933730000,10.29000,285.00,1.82,6686.00,4.425,1.0530
Planet Candidate,322.221973000,7.53100,465.60,2.18,6026.00,4.437,1.0060
Planet Candidate,235.413973000,3.06500,"1,027.00",3.20,6028.00,4.468,1.0010
Planet Candidate,366.682930000,3.85400,"1,075.00",3.15,5217.00,4.462,0.8690
Planet Candidate,240.571350000,11.16400,921.50,2.93,6146.00,4.497,0.9430
Planet Candidate,217.792748000,4.69500,"1,487.00",6.15,5600.00,4.209,1.2830
Confirmed Planet,259.343040000,16.04000,349.70,6.04,5490.00,3.629,3.2040
Planet Candidate,388.038848510,4.44000,,,,,
False Positive,8.344107910,1.60600,255.20,1.75,6321.00,4.434,1.0580
Planet Candidate,4.768155070,2.11500,61.00,0.49,4680.00,4.618,0.6490
False Positive,545.456239720,5.91000,,,,,
False Positive,2.709570339,5.57527,"13,171.00",223.75,5030.00,3.180,5.2080
Planet Candidate,49.490598180,1.61000,,,,,
Planet Candidate,364.181290000,6.65000,469.50,1.78,4988.00,4.498,0.8500
Planet Candidate,37.793511300,1.71800,67.20,0.89,6178.00,4.417,1.0760
False Positive,0.855294909,2.89112,"6,771.60",49.03,5846.00,4.270,1.2070
False Positive,350.609298000,1.62100,369.50,3.88,6658.00,3.934,1.9920
Planet Candidate,172.621943000,4.43500,788.00,26.09,5119.00,2.795,9.3430
Planet Candidate,264.708077000,3.97500,461.30,6.17,5283.00,3.617,2.9070
False Positive,452.404280000,17.20000,216.70,1.58,6195.00,4.437,1.0290
False Positive,0.699985822,3.02633,"389,430.00",46.27,5264.00,4.617,0.7240
Planet Candidate,8.672379680,2.82600,99.10,0.87,5620.00,4.498,0.8820
Planet Candidate,35.921691200,0.58500,221.30,1.38,5161.00,4.490,0.8290
False Positive,35.872691800,4.40200,916.30,62.51,5254.00,2.494,15.3690
Planet Candidate,102.300622000,4.47300,781.20,35.36,4895.00,2.566,9.4350
Planet Candidate,359.845500000,34.84000,503.90,14.76,4945.00,3.058,6.6320
Planet Candidate,22.778312100,1.03700,155.60,1.89,6538.00,4.162,1.4770
Planet Candidate,114.406187000,4.92000,"1,306.00",2.42,4641.00,4.589,0.6910
Planet Candidate,132.114000000,2.51400,216.80,0.75,4342.00,4.715,0.5230
Planet Candidate,623.234400000,14.44800,602.80,2.04,5600.00,4.496,0.8390
Planet Candidate,46.160515790,2.37000,,,,,
Planet Candidate,217.170081000,4.29100,937.00,109061.00,5083.00,2.638,11.7230
Planet Candidate,287.331140000,12.72200,406.70,2.07,5426.00,4.378,1.0070
Confirmed Planet,9.878850200,2.95100,454.70,2.64,6477.00,4.361,1.1480
Planet Candidate,189.456089000,3.07700,453.00,2.20,5991.00,4.387,1.0260
Planet Candidate,230.358183000,2.03100,"1,023.00",2.87,5803.00,4.465,0.8840
Planet Candidate,211.541140000,5.40000,751.00,1.88,5433.00,4.629,0.6890
Planet Candidate,88.523517000,7.22000,828.00,1.60,3827.00,4.782,0.4620
False Positive,386.224009080,4.93000,,,,,
Planet Candidate,134.358720000,13.30000,75.20,1.27,6948.00,4.194,1.4330
Planet Candidate,55.014691830,2.34000,,,,,
Planet Candidate,198.781156000,6.77000,138.30,1.69,6493.00,4.220,1.4240
False Positive,588.637590000,3.84000,322.10,1.52,5135.00,4.479,0.8490
Planet Candidate,111.149082000,2.91100,394.20,1.87,5763.00,4.511,0.9480
Planet Candidate,284.871770000,15.63000,106.70,1.84,6437.00,4.004,1.7730
False Positive,9.833847400,14.58500,57.60,0.98,5929.00,4.308,1.2020
Planet Candidate,190.860818000,2.82300,512.00,1.84,5463.00,4.578,0.8030
Planet Candidate,374.418130000,17.90000,430.20,2.42,6195.00,4.407,1.1240
Planet Candidate,263.301980000,2.21300,377.60,2.19,5758.00,4.277,1.1320
Planet Candidate,370.317610000,12.58800,"1,885.00",2.98,4665.00,4.584,0.7010
Planet Candidate,37.959659000,2.79300,287.90,1.41,5573.00,4.558,0.8270
Planet Candidate,405.629600000,11.26000,304.30,1.40,5583.00,4.580,0.7900
False Positive,1.080695116,7.44900,"312,770.00",155.22,7796.00,3.937,2.3400
Planet Candidate,11.830772400,8.79100,136.00,1.16,5550.00,4.411,0.9580
Planet Candidate,434.281750000,8.14000,663.10,1.94,5544.00,4.529,0.7500
Planet Candidate,33.814176000,7.69000,222.60,1.49,6122.00,4.471,0.9960
Planet Candidate,16.295784700,5.16000,409.80,2.13,6063.00,4.476,1.0120
Planet Candidate,28.201998000,3.86000,,,,,
Planet Candidate,58.925650000,14.56000,44.70,1.50,7282.00,3.961,2.2160
False Positive,24.073377500,19.61200,"1,325.70",27.78,4647.00,2.843,6.0550
Planet Candidate,19.240582100,4.99000,207.40,1.19,5031.00,4.485,0.8480
Confirmed Planet,232.040326000,12.23500,290.80,2.05,5903.00,4.300,1.1560
Planet Candidate,28.684308000,4.64000,282.30,1.35,5243.00,4.490,0.8210
Planet Candidate,265.296170000,4.10000,608.00,2.99,5589.00,4.270,1.2180
Confirmed Planet,61.569765000,9.75000,298.30,2.44,5626.00,4.149,1.3890
Planet Candidate,58.940569000,4.76900,570.30,2.48,5819.00,4.468,0.9900
Planet Candidate,14.150231100,1.50300,208.10,0.74,3705.00,4.721,0.5290
Planet Candidate,486.127020000,9.49500,120.60,1.18,6008.00,4.373,1.0620
False Positive,1.710294740,2.94600,158.90,1.04,5365.00,4.586,0.7290
Confirmed Planet,31.824530400,4.17000,79.00,0.80,6338.00,4.545,0.8470
Planet Candidate,140.244087490,5.43000,,,,,
Planet Candidate,48.040666360,1.62000,,,,,
Planet Candidate,12.008552000,4.61300,76.60,2.08,5303.00,3.870,1.9640
Planet Candidate,10.431484700,2.09000,59.10,0.77,5361.00,4.588,0.7740
Planet Candidate,47.557135200,1.70800,339.00,1.85,5861.00,4.436,0.9580
False Positive,1.838514245,3.26010,"118,960.00",57.60,5799.00,4.326,1.0550
False Positive,8.412008943,5.41096,"136,110.00",50.83,6247.00,4.225,1.3140
False Positive,3.912679136,3.55600,"291,510.00",1794.20,5616.00,4.553,0.7200
False Positive,7.544804312,8.26780,"6,501.70",63.99,5953.00,3.984,1.6090
Planet Candidate,27.249752100,11.60900,102.00,4.49,5440.00,3.404,4.5240
False Positive,2.283466438,7.79990,"864,260.00",218.79,6723.00,4.089,1.7190
False Positive,0.692807507,1.49242,"25,338.00",46.44,5780.00,4.438,1.0000
False Positive,17.279290765,5.07591,"164,310.00",27.66,5251.00,4.623,0.6580
Planet Candidate,16.997289400,2.58500,225.00,3.14,5897.00,3.980,1.8600
Planet Candidate,93.056543640,2.34000,,,,,
Planet Candidate,88.433122000,2.39200,120.40,1.70,7092.00,4.176,1.5250
Planet Candidate,282.343150000,3.95600,220.50,2.35,7092.00,4.176,1.5250
False Positive,4.326946311,5.55905,"409,030.00",106.99,6231.00,4.078,1.5010
False Positive,527.290930000,14.30500,200.80,1.30,5671.00,4.466,0.9190
False Positive,168.858303000,12.96400,119.10,2.41,6608.00,3.907,2.1890
Confirmed Planet,5.342641430,2.45300,691.30,1.72,5101.00,4.630,0.6700
False Positive,19.384442450,20.58990,"3,372.00",28.30,4968.00,3.291,5.0260
Planet Candidate,1.645319649,1.63500,"1,082.00",2.46,5416.00,4.603,0.7560
False Positive,2.179924994,4.87581,"253,150.00",60.99,6106.00,4.487,0.9660
False Positive,10.135401047,5.68310,"256,060.00",89.16,5895.00,4.103,1.4150
False Positive,2.024879340,1.62100,145.80,1.00,5440.00,4.496,0.8250
Planet Candidate,15.357344500,1.63400,117.10,1.42,5818.00,4.464,0.9860
Confirmed Planet,5.716687870,1.97000,431.70,1.92,5638.00,4.488,0.8830
Confirmed Planet,51.165801900,4.63700,259.20,1.51,4963.00,4.501,0.8260
False Positive,12.424955900,16.33200,110.40,0.88,5524.00,4.540,0.8470
False Positive,12.427135000,12.81000,32.50,1.05,6561.00,4.054,1.8210
Planet Candidate,77.792718000,6.08000,287.90,2.17,5497.00,4.243,1.2410
Planet Candidate,163.514898470,3.08000,,,,,
False Positive,1.946198513,4.03360,"130,720.00",52.58,6224.00,4.165,1.4330
Planet Candidate,5.288547653,3.26460,"2,185.30",55.28,4918.00,2.889,9.1690
Planet Candidate,294.055263000,14.32000,770.00,2.80,6108.00,4.453,1.0110
False Positive,30.483800600,2.60000,"18,441.00",23.87,3857.00,4.717,0.5310
False Positive,5.758436700,2.58700,736.60,66.22,4754.00,2.194,25.2870
False Positive,25.952291300,10.97700,557.80,2.03,5692.00,4.547,0.8660
False Positive,8.585995370,2.40780,818.00,39.03,4805.00,2.605,13.9410
False Positive,9.892240848,4.17740,"5,283.20",40.38,6225.00,4.461,1.0090
Planet Candidate,126.505657000,8.83600,95.50,1.51,7092.00,4.176,1.5250
False Positive,1.129848432,2.07578,"4,658.50",120.13,4846.00,2.984,7.1020
False Positive,7.244778994,3.38730,"99,147.00",25.68,5530.00,4.586,0.7880
False Positive,110.155272700,2.04000,,,,,
False Positive,0.730964241,2.48300,44.00,0.99,5929.00,4.152,1.4630
Planet Candidate,117.684591000,2.21900,134.60,1.52,6362.00,4.248,1.2790
False Positive,17.734020239,7.27595,"186,680.00",93.52,5883.00,4.040,1.5540
Planet Candidate,46.245164000,5.66300,492.10,2.46,5553.00,4.320,1.1070
Planet Candidate,9.704337900,3.51500,129.00,1.19,6273.00,4.442,1.0440
Planet Candidate,34.775371000,2.93000,38.80,0.67,6028.00,4.459,1.0470
Planet Candidate,0.306702491,0.90740,138.80,0.93,5310.00,4.512,0.7860
Planet Candidate,12.771382600,3.34700,141.80,1.26,6273.00,4.442,1.0440
False Positive,0.829019343,4.84010,"278,260.00",90.08,6645.00,4.271,1.3280
False Positive,1.108099900,3.35420,"380,930.00",124.19,5299.00,3.865,1.7690
Planet Candidate,42.294739000,34.63000,254.20,140.14,4926.00,3.020,7.8490
False Positive,215.778765000,3.73700,377.60,14.71,4902.00,3.042,7.0560
Planet Candidate,1.444486083,1.43700,980.70,1.73,4569.00,4.686,0.5590
Confirmed Planet,5.992732650,2.65020,69.80,0.91,5574.00,4.354,1.0650
Confirmed Planet,5.101106660,2.65700,65.10,0.85,5574.00,4.354,1.0650
Planet Candidate,11.608935100,2.95700,199.60,46.44,6303.00,3.595,3.5300
False Positive,94.224980000,22.44500,346.30,1.84,5880.00,4.525,0.8930
Planet Candidate,14.237841700,4.86000,193.00,1.10,5273.00,4.566,0.8010
False Positive,241.012200000,1.19000,216.10,4.41,7843.00,3.829,2.9090
Planet Candidate,10.820603400,2.84800,116.70,1.19,6032.00,4.387,1.0600
False Positive,164.689421000,1.84700,521.00,2.24,6089.00,4.495,0.9500
False Positive,4.264729569,2.20750,"22,672.00",29.95,6052.00,4.084,1.4170
False Positive,4.804469712,3.51946,"132,620.00",30.97,5561.00,4.558,0.8090
False Positive,6.150529292,4.45620,"2,417.10",49.79,6691.00,4.084,1.5650
False Positive,4.944927575,3.46480,"1,028.70",19.43,4428.00,4.590,0.7010
False Positive,4.442517008,2.43922,"25,342.00",26.08,6316.00,4.387,1.1190
Planet Candidate,10.209026800,6.26400,36.70,0.92,6188.00,4.196,1.5240
False Positive,62.735643900,10.79250,"243,700.00",90.12,6211.00,4.127,1.4400
False Positive,7.035518449,3.52860,"2,139.00",24.91,5288.00,4.566,0.7100
Planet Candidate,54.291633600,3.36400,97.80,1.67,6711.00,4.179,1.5650
Confirmed Planet,453.542120000,17.02600,861.00,9.23,5874.00,3.664,3.0060
False Positive,0.579516759,1.34200,27.00,0.60,6339.00,4.387,1.1020
Planet Candidate,122.805441600,2.66300,313.00,118.62,5874.00,3.664,3.0060
False Positive,16.248086500,8.23200,438.70,2.38,5729.00,4.436,0.9230
False Positive,466.940700000,30.56000,979.20,2.90,5729.00,4.436,0.9230
False Positive,289.788624000,2.85700,473.90,5.51,8057.00,3.946,2.4070
False Positive,55.004029060,6.06000,,,,,
False Positive,2.873657901,2.10540,"43,895.00",110.29,5692.00,3.829,2.2870
False Positive,1.680425996,5.45480,"277,250.00",102.31,6844.00,4.145,1.6290
False Positive,0.533458310,1.32000,,,,,
False Positive,20.686460198,37.74240,"136,150.00",184.22,4809.00,3.106,5.1450
False Positive,131.680180000,14.73000,"2,067.00",5.96,6468.00,4.288,1.3020
Planet Candidate,37.840423200,6.40800,232.60,1.76,6243.00,4.406,1.1490
False Positive,200.762693000,2.21500,"1,920.00",15056.90,7981.00,3.716,3.2980
False Positive,1.123258617,4.27355,"377,580.00",150.94,7945.00,4.023,2.1700
Planet Candidate,47.256432910,2.00000,,,,,
Planet Candidate,32.027316900,5.14400,161.70,1.14,5505.00,4.501,0.9090
Planet Candidate,8.756306280,2.85200,81.90,1.12,5839.00,4.279,1.2270
Planet Candidate,9.618311100,4.21500,25.00,0.85,6134.00,4.065,1.6650
False Positive,12.425031900,1.44460,29.50,0.89,6290.00,4.133,1.5060
Confirmed Planet,386.370512000,11.00700,"1,336.40",2.96,5119.00,4.508,0.8340
Planet Candidate,0.518060209,1.80620,"2,258.40",61.49,5405.00,3.853,1.7720
Planet Candidate,17.369511200,4.01200,314.00,1.45,5119.00,4.508,0.8340
Planet Candidate,17.869375900,6.88600,63.00,0.81,6328.00,4.456,1.0130
Planet Candidate,17.236085000,4.20900,330.00,1.98,5543.00,4.318,1.1110
False Positive,12.429716100,15.07800,192.70,1.26,5754.00,4.534,0.9050
False Positive,12.428847600,16.43000,165.40,1.12,5595.00,4.513,0.8860
False Positive,12.425825200,21.84100,130.20,1.27,5968.00,4.426,1.0480
False Positive,153.725848000,117.52000,"5,257.70",259.36,4794.00,2.781,6.8160
False Positive,12.425790700,19.85900,340.10,1.27,4873.00,4.586,0.6930
False Positive,12.425335600,27.49000,374.40,2.02,5442.00,4.541,0.7830
False Positive,12.425420100,18.56000,144.50,0.84,5571.00,4.643,0.6910
False Positive,12.424995000,20.28200,51.50,2.06,6098.00,3.707,2.6570
False Positive,12.422791800,27.29000,202.60,1.44,5279.00,4.620,0.7200
Planet Candidate,485.922970000,3.75600,122.90,1.07,5551.00,4.386,0.9570
False Positive,22.913446297,4.11699,"251,840.00",81.61,6621.00,4.294,1.2970
Planet Candidate,9.655047300,2.75200,313.10,1.45,4999.00,4.490,0.8430
False Positive,10.004688100,2.38900,50.60,1.90,6620.00,3.779,2.6410
False Positive,8.653156020,2.62700,417.50,1.37,4746.00,4.605,0.6960
Planet Candidate,228.654120000,2.48700,179.10,3.63,6845.00,3.849,2.6740
False Positive,2.243015737,4.31675,"277,950.00",92.34,6181.00,4.084,1.4440
False Positive,4.694218481,4.53365,"175,470.00",35.81,5512.00,4.575,0.7870
False Positive,0.876831820,1.96000,,,,,
False Positive,0.953734449,1.76160,"1,240.40",47.65,7332.00,4.265,1.4600
False Positive,2.073873563,6.56050,"603,810.00",274.78,7803.00,3.688,3.3730
False Positive,15.713787218,11.31220,"60,384.00",27.64,5843.00,4.399,1.0060
False Positive,7.964440392,9.17010,"68,454.00",18.98,5250.00,4.548,0.7360
False Positive,0.518071538,1.78650,"2,195.50",42.10,5876.00,4.273,1.2090
False Positive,2.151214629,2.22600,332.60,14.54,4748.00,2.635,8.1790
Planet Candidate,12.714363500,3.10100,524.80,2.20,5947.00,4.481,0.9620
Planet Candidate,80.410378300,3.48700,591.40,4.93,5476.00,3.904,1.6730
Planet Candidate,1.931887680,1.08700,37.80,0.57,5896.00,4.516,0.9140
False Positive,320.184718580,11.94000,,,,,
False Positive,12.426469000,25.71000,180.50,1.66,5691.00,4.544,0.8870
False Positive,12.426288900,18.76400,94.20,1.23,6246.00,4.433,1.0920
False Positive,12.424747000,25.24000,139.00,1.35,5514.00,4.569,0.8260
False Positive,12.425570500,28.88000,139.40,1.37,5742.00,4.564,0.8270
False Positive,12.426173000,30.64000,115.10,2.67,6367.00,4.181,1.3570
False Positive,12.424430600,26.15000,214.10,1.59,5761.00,4.581,0.7910
False Positive,6.717383280,3.60057,"164,980.00",37.65,5301.00,4.416,0.9360
False Positive,24.955998503,2.76331,"4,856.10",36.91,8617.00,3.780,3.0180
Planet Candidate,5.244915600,8.36700,35.50,0.52,5823.00,4.486,0.8780
Planet Candidate,168.669347820,4.07000,,,,,
False Positive,4.426942241,1.61160,"2,896.60",5.43,5511.00,4.569,0.7460
Planet Candidate,571.280892000,21.82700,460.70,3.65,7081.00,4.160,1.6190
Planet Candidate,4.661859240,3.16400,49.30,1.16,7081.00,4.160,1.6190
Planet Candidate,1.213672208,1.36440,"2,731.00",697.14,6113.00,4.463,0.9950
False Positive,3.454241684,4.69505,"88,195.00",75.11,6562.00,3.822,2.4330
Planet Candidate,90.097375000,12.69700,282.60,1.70,6116.00,4.444,1.0080
Planet Candidate,7.729669410,2.09100,426.70,2.10,5947.00,4.481,0.9620
Planet Candidate,51.856565560,2.21000,,,,,
False Positive,1.457256942,6.51381,"364,900.00",98.16,6630.00,4.235,1.4160
False Positive,10.818248422,18.28480,"13,696.00",11.71,5955.00,4.446,0.8940
False Positive,2.559236603,1.67060,"11,273.00",37.66,5955.00,4.534,0.8830
False Positive,281.358770000,7.74000,278.50,4.22,6049.00,3.728,2.5220
Planet Candidate,154.536881000,15.44000,258.50,4.10,6049.00,3.728,2.5220
False Positive,462.123450000,8.46000,699.00,1.90,4547.00,4.559,0.7470
Planet Candidate,87.707513000,2.18400,578.00,1.72,4944.00,4.614,0.7210
Confirmed Planet,5.111754700,3.28100,267.80,2.81,6432.00,4.207,1.3450
Confirmed Planet,9.631025800,5.25500,297.20,2.90,6432.00,4.207,1.3450
False Positive,101.889228000,2.71000,80.90,1.43,5802.00,4.073,1.5900
Planet Candidate,437.515861390,4.16000,,,,,
False Positive,48.502366900,1.05300,740.00,906.03,3396.00,4.991,0.2800
False Positive,524.141390000,11.60300,403.70,1.88,6225.00,4.481,0.9310
Planet Candidate,8.973772210,2.13500,106.50,2.96,6537.00,3.760,2.8290
False Positive,41.865397230,6.66300,"4,309.30",31.14,6063.00,4.584,0.7880
False Positive,4.553370029,3.22090,"23,692.00",25.84,6306.00,4.346,1.1090
False Positive,5.262652179,2.85554,"22,651.00",35.99,7049.00,4.212,1.5490
False Positive,345.982072830,2.97000,,,,,
